"datum","zaehlstelle","uhrzeit_start","uhrzeit_ende","richtung_1","richtung_2","gesamt","min.temp","max.temp","niederschlag","bewoelkung","sonnenstunden","kommentar"
2022-09-26,"Kreuther","00:00","23:59",398,300,698,10.4,15.6,3.6,90,4.3,NA
2022-09-27,"Kreuther","00:00","23:59",358,301,659,7.1,11.9,11.4,93,2.7,NA
2022-09-28,"Kreuther","00:00","23:59",286,218,504,7.3,9.6,10.2,96,0,NA
2022-09-29,"Kreuther","00:00","23:59",345,309,654,7,10.3,3.8,95,0,NA
2022-09-30,"Kreuther","00:00","23:59",401,321,722,6.9,13.3,0,98,2.1,NA
2022-10-01,"Kreuther","00:00","23:59",155,125,280,8,12.7,8.6,93,0.9,NA
2022-10-02,"Kreuther","00:00","23:59",81,63,144,10.6,18.9,29.6,96,0.7,NA
2022-10-03,"Kreuther","00:00","23:59",188,163,351,5.2,15.6,0,50,5.2,NA
2022-10-04,"Kreuther","00:00","23:59",546,432,978,4,16.8,0,69,9.3,NA
2022-10-05,"Kreuther","00:00","23:59",592,455,1047,5.9,22.6,0,75,9.5,NA
2022-10-06,"Kreuther","00:00","23:59",627,445,1072,9.6,20.2,0,35,9.4,NA
2022-10-07,"Kreuther","00:00","23:59",488,386,874,9.3,18.6,0,56,4.9,NA
2022-10-08,"Kreuther","00:00","23:59",196,168,364,8,17.4,2,99,1.1,NA
2022-10-09,"Kreuther","00:00","23:59",206,165,371,7.1,14,0,98,0.2,NA
2022-10-10,"Kreuther","00:00","23:59",534,408,942,8.8,19.3,0.2,89,2.8,NA
2022-10-11,"Kreuther","00:00","23:59",589,447,1036,11.4,18,0,98,1.6,NA
2022-10-12,"Kreuther","00:00","23:59",538,408,946,7.8,14.9,0,85,0,NA
2022-10-13,"Kreuther","00:00","23:59",517,385,902,7.5,16,8.8,85,1.2,NA
2022-10-14,"Kreuther","00:00","23:59",410,342,752,11.3,18.8,14.9,96,4.3,NA
2022-10-15,"Kreuther","00:00","23:59",205,164,369,12.4,19.5,1.1,93,2.5,NA
2022-10-16,"Kreuther","00:00","23:59",328,347,675,11.7,25.2,0,66,7.8,NA
2022-10-17,"Kreuther","00:00","23:59",616,474,1090,8.9,25.2,0,68,9.9,NA
2022-10-18,"Kreuther","00:00","23:59",641,502,1143,10.3,22.9,0.5,60,6,NA
2022-10-19,"Kreuther","00:00","23:59",561,454,1015,10.4,17.5,0,91,0.9,NA
2022-10-20,"Kreuther","00:00","23:59",585,432,1017,9.3,16.6,0,100,2.3,NA
2022-10-21,"Kreuther","00:00","23:59",437,342,779,12.1,17,7.2,100,0.1,NA
2022-10-22,"Kreuther","00:00","23:59",204,214,418,10.6,18.9,0,73,4.8,NA
2022-10-23,"Kreuther","00:00","23:59",303,297,600,7.7,21.5,6.1,94,7.6,NA
2022-10-24,"Kreuther","00:00","23:59",325,215,540,10.7,17.3,8.7,95,0,NA
2022-10-25,"Kreuther","00:00","23:59",599,480,1079,10.2,19,0.2,61,8,NA
2022-10-26,"Kreuther","00:00","23:59",513,409,922,10.6,20,0.3,99,1.4,NA
2022-10-27,"Kreuther","00:00","23:59",667,525,1192,8.3,22.2,0,25,9.7,NA
2022-10-28,"Kreuther","00:00","23:59",515,431,946,8.9,26.1,0,80,7.7,NA
2022-10-29,"Kreuther","00:00","23:59",302,270,572,11.2,26.2,0,86,6.8,NA
2022-10-30,"Kreuther","00:00","23:59",294,262,556,9.2,23.5,0,78,8.3,NA
2022-10-31,"Kreuther","00:00","23:59",374,295,669,7.9,19.6,0,61,6.8,NA
2022-11-01,"Kreuther","00:00","23:59",191,187,378,7.7,18.1,0.2,91,1.4,NA
2022-11-02,"Kreuther","00:00","23:59",451,340,791,6.3,15.4,0,81,3.4,NA
2022-11-03,"Kreuther","00:00","23:59",413,340,753,4.1,13.3,0.5,91,6.3,NA
2022-11-04,"Kreuther","00:00","23:59",179,126,305,5.5,12,5.8,95,0,NA
2022-11-05,"Kreuther","00:00","23:59",133,103,236,4.4,9.2,1,91,0.2,NA
2022-11-06,"Kreuther","00:00","23:59",188,157,345,1.6,10.6,0,74,7.2,NA
2022-11-07,"Kreuther","00:00","23:59",519,391,910,7.1,15.4,0,85,7.7,NA
2022-11-08,"Kreuther","00:00","23:59",601,488,1089,2.8,16,0,85,8.1,NA
2022-11-09,"Kreuther","00:00","23:59",561,454,1015,4.6,16.9,4.1,99,3.3,NA
2022-11-10,"Kreuther","00:00","23:59",532,410,942,4.9,14.1,0,66,6.6,NA
2022-11-11,"Kreuther","00:00","23:59",436,369,805,2.8,11.6,0,85,7.2,NA
2022-11-12,"Kreuther","00:00","23:59",217,191,408,1.9,7.9,0,98,2.3,NA
2022-11-13,"Kreuther","00:00","23:59",183,164,347,1.1,10.3,0,65,5.5,NA
2022-11-14,"Kreuther","00:00","23:59",490,366,856,2.8,10.9,0,56,6.5,NA
2022-11-15,"Kreuther","00:00","23:59",573,411,984,1.7,14.7,1.1,48,8.2,NA
2022-11-16,"Kreuther","00:00","23:59",298,232,530,3.3,12,1.3,73,0.7,NA
2022-11-17,"Kreuther","00:00","23:59",408,309,717,3,12.9,9.3,94,2.4,NA
2022-11-18,"Kreuther","00:00","23:59",233,183,416,4.8,8.1,8.1,91,0,NA
2022-11-19,"Kreuther","00:00","23:59",182,157,339,5,9,0.7,90,3,NA
2022-11-20,"Kreuther","00:00","23:59",98,91,189,3.8,7.7,2.8,91,0.6,NA
2022-11-21,"Kreuther","00:00","23:59",377,272,649,2.7,8.5,1.1,75,4,NA
2022-11-22,"Kreuther","00:00","23:59",306,247,553,2.9,6.3,2.8,94,0,NA
2022-11-23,"Kreuther","00:00","23:59",456,351,807,3,9.8,3.5,65,5.2,NA
2022-11-24,"Kreuther","00:00","23:59",362,267,629,2.1,9,2.8,66,2.4,NA
2022-11-25,"Kreuther","00:00","23:59",319,273,592,0.4,11.1,5.6,89,3.7,NA
2022-11-26,"Kreuther","00:00","23:59",153,159,312,0.1,7,0,69,1.1,NA
2022-11-27,"Kreuther","00:00","23:59",103,112,215,-2.1,4.9,0,75,5.8,NA
2022-11-28,"Kreuther","00:00","23:59",354,272,626,0.6,6.4,3.8,95,0,NA
2022-11-29,"Kreuther","00:00","23:59",280,248,528,2.1,5.9,1.9,96,0,NA
2022-11-30,"Kreuther","00:00","23:59",411,292,703,1.3,3.7,0,99,0,NA
2022-12-01,"Kreuther","00:00","23:59",410,318,728,0.9,3,0,100,0,NA
2022-12-02,"Kreuther","00:00","23:59",276,202,478,1.1,3,1.1,98,0,NA
2022-12-03,"Kreuther","00:00","23:59",125,96,221,-0.5,1.4,0,100,0,NA
2022-12-04,"Kreuther","00:00","23:59",98,94,192,-0.4,2.5,0,100,0,NA
2022-12-05,"Kreuther","00:00","23:59",352,260,612,0.7,4.6,1.7,98,0,NA
2022-12-06,"Kreuther","00:00","23:59",386,285,671,0.5,3.8,0,88,0.7,NA
2022-12-07,"Kreuther","00:00","23:59",388,313,701,1.1,5,0,89,2.1,NA
2022-12-08,"Kreuther","00:00","23:59",390,317,707,-1.8,3.6,0,76,0.5,NA
2022-12-09,"Kreuther","00:00","23:59",264,186,450,-2.6,0.5,1.7,95,0,NA
2022-12-10,"Kreuther","00:00","23:59",46,61,107,-1.9,0.4,3.1,94,0,NA
2022-12-11,"Kreuther","00:00","23:59",59,45,104,-3.6,-1.3,0,94,1.2,NA
2022-12-12,"Kreuther","00:00","23:59",134,105,239,-6.7,-0.8,0,46,6.9,NA
2022-12-13,"Kreuther","00:00","23:59",151,128,279,-10.2,-5.6,0,61,7.2,NA
2022-12-14,"Kreuther","00:00","23:59",102,85,187,-5.9,0.8,11.8,98,0,NA
2022-12-15,"Kreuther","00:00","23:59",67,52,119,-2.3,0.1,4.8,98,0,NA
2022-12-16,"Kreuther","00:00","23:59",76,56,132,-3.4,0,4.1,94,0,NA
2022-12-17,"Kreuther","00:00","23:59",17,27,44,-6.4,-2,0,60,7.1,NA
2022-12-18,"Kreuther","00:00","23:59",11,12,23,-6.1,-4.6,0,100,0,NA
2022-12-19,"Kreuther","00:00","23:59",67,62,129,-6,2.8,0,95,0.7,NA
2022-12-20,"Kreuther","00:00","23:59",83,102,185,-0.2,7.6,0,100,0.4,NA
2022-12-21,"Kreuther","00:00","23:59",128,137,265,2.6,9.3,1.5,91,0,NA
2022-12-22,"Kreuther","00:00","23:59",196,167,363,5.6,11.7,4.1,94,1.2,NA
2022-12-23,"Kreuther","00:00","23:59",155,123,278,7.5,12.4,18.4,96,0,NA
2022-12-24,"Kreuther","00:00","23:59",74,61,135,7,11.1,0,95,1.9,NA
2022-12-25,"Kreuther","00:00","23:59",56,57,113,7,14.4,0,75,7.4,NA
2022-12-26,"Kreuther","00:00","23:59",36,49,85,5.8,14.5,10.9,84,3.3,NA
2022-12-27,"Kreuther","00:00","23:59",135,110,245,1.2,7,0,64,5.6,NA
2022-12-28,"Kreuther","00:00","23:59",135,108,243,0.6,9.5,0,93,3.6,NA
2022-12-29,"Kreuther","00:00","23:59",156,130,286,5.1,13.5,1.2,98,3.4,NA
2022-12-30,"Kreuther","00:00","23:59",173,123,296,4.3,12.7,1.5,76,6.1,NA
2022-12-31,"Kreuther","00:00","23:59",149,124,273,10.5,20,0,96,2.9,NA
2022-01-01,"Margareten","00:00","23:59",697,659,1356,3.2,13.4,0,68,7.6,NA
2022-01-02,"Margareten","00:00","23:59",784,763,1547,1.9,15.8,0,80,4.7,NA
2022-01-03,"Margareten","00:00","23:59",1150,1158,2308,8.7,11.5,0.7,99,0,NA
2022-01-04,"Margareten","00:00","23:59",960,962,1922,3.7,16.5,10.3,98,1,NA
2022-01-05,"Margareten","00:00","23:59",855,886,1741,0.3,3.9,1.2,95,0.4,NA
2022-01-06,"Margareten","00:00","23:59",395,409,804,-1.8,2.7,0.4,81,3.3,NA
2022-01-07,"Margareten","00:00","23:59",817,794,1611,-4,1.4,2.2,68,3.6,NA
2022-01-08,"Margareten","00:00","23:59",521,526,1047,-1.4,2.4,2.9,73,1.8,NA
2022-01-09,"Margareten","00:00","23:59",420,430,850,0.7,4.3,0.7,94,0.8,NA
2022-01-10,"Margareten","00:00","23:59",1210,1197,2407,0.8,2.3,0,98,0,NA
2022-01-11,"Margareten","00:00","23:59",1324,1316,2640,-1.6,2.6,0,79,0.1,NA
2022-01-12,"Margareten","00:00","23:59",1343,1349,2692,-3.5,-1.1,0,94,0.1,NA
2022-01-13,"Margareten","00:00","23:59",1391,1383,2774,-4,1.3,0,84,6.9,NA
2022-01-14,"Margareten","00:00","23:59",1429,1455,2884,-4.5,8.6,0,13,8.5,NA
2022-01-15,"Margareten","00:00","23:59",996,964,1960,-3.5,-0.1,0,69,0.2,NA
2022-01-16,"Margareten","00:00","23:59",740,729,1469,-1.8,5.1,0.1,69,7.1,NA
2022-01-17,"Margareten","00:00","23:59",1303,1287,2590,1.4,5.6,0.2,98,0.9,NA
2022-01-18,"Margareten","00:00","23:59",1452,1438,2890,-0.5,4.2,0,79,0.2,NA
2022-01-19,"Margareten","00:00","23:59",1557,1557,3114,-2.5,7.1,0.9,44,6.4,NA
2022-01-20,"Margareten","00:00","23:59",1033,998,2031,-1.5,3.2,3,88,0.4,NA
2022-01-21,"Margareten","00:00","23:59",910,834,1744,-2.2,1.1,0.8,85,3.3,NA
2022-01-22,"Margareten","00:00","23:59",429,410,839,-0.8,1.3,2.6,98,0,NA
2022-01-23,"Margareten","00:00","23:59",439,391,830,-1.4,4,0,79,0.6,NA
2022-01-24,"Margareten","00:00","23:59",1221,1128,2349,-2.3,3.1,0,56,3.3,NA
2022-01-25,"Margareten","00:00","23:59",1375,1262,2637,-2,4.3,0,76,5.5,NA
2022-01-26,"Margareten","00:00","23:59",1401,1243,2644,-2.6,4.3,0,63,8.5,NA
2022-01-27,"Margareten","00:00","23:59",1352,1353,2705,-2.1,7.6,1.4,90,8.6,NA
2022-01-28,"Margareten","00:00","23:59",973,937,1910,0.7,3.5,1.9,95,0,NA
2022-01-29,"Margareten","00:00","23:59",866,783,1649,0.7,7.2,0,95,1.4,NA
2022-01-30,"Margareten","00:00","23:59",510,515,1025,1.9,7.7,0.3,73,5.5,NA
2022-01-31,"Margareten","00:00","23:59",1009,967,1976,1,4.2,4.1,96,0.3,NA
2022-02-01,"Margareten","00:00","23:59",952,916,1868,0.1,3.3,3,98,0,NA
2022-02-02,"Margareten","00:00","23:59",972,983,1955,2.9,6.4,3.6,91,0.8,NA
2022-02-03,"Margareten","00:00","23:59",1249,1247,2496,2.6,9.7,0,98,2.6,NA
2022-02-04,"Margareten","00:00","23:59",1338,1291,2629,1.8,7.7,0.8,74,3,NA
2022-02-05,"Margareten","00:00","23:59",1065,1065,2130,0.7,6.9,0,41,7.9,NA
2022-02-06,"Margareten","00:00","23:59",496,479,975,1.4,7.4,6.7,96,2.8,NA
2022-02-07,"Margareten","00:00","23:59",1045,993,2038,0.5,6,0,85,0.3,NA
2022-02-08,"Margareten","00:00","23:59",1437,1372,2809,-0.3,9.2,0,61,3.3,NA
2022-02-09,"Margareten","00:00","23:59",1701,1606,3307,0.8,11.8,0,23,9.7,NA
2022-02-10,"Margareten","00:00","23:59",1659,1601,3260,1.2,13.3,3.1,48,7.7,NA
2022-02-11,"Margareten","00:00","23:59",1161,1102,2263,-0.1,6.4,1.8,75,2.2,NA
2022-02-12,"Margareten","00:00","23:59",1174,1151,2325,-3,6.3,0,26,9.6,NA
2022-02-13,"Margareten","00:00","23:59",950,954,1904,-1.7,11.7,0,29,9.9,NA
2022-02-14,"Margareten","00:00","23:59",1617,1563,3180,1.4,14.7,0.4,63,4.9,NA
2022-02-15,"Margareten","00:00","23:59",1216,1217,2433,2.5,6.5,0.8,88,0,NA
2022-02-16,"Margareten","00:00","23:59",1324,1283,2607,1.8,11.4,0.8,98,0.7,NA
2022-02-17,"Margareten","00:00","23:59",1045,1014,2059,7.2,12.6,5.6,81,1.8,NA
2022-02-18,"Margareten","00:00","23:59",1471,1495,2966,6.4,15.5,0.2,98,0,NA
2022-02-19,"Margareten","00:00","23:59",1171,1180,2351,3.3,8.2,0,68,5.4,NA
2022-02-20,"Margareten","00:00","23:59",723,737,1460,2.5,10.4,0,91,3.5,NA
2022-02-21,"Margareten","00:00","23:59",1140,1128,2268,1,10.4,1.7,91,2.8,NA
2022-02-22,"Margareten","00:00","23:59",1285,1259,2544,1.8,7.7,1.4,88,4.5,NA
2022-02-23,"Margareten","00:00","23:59",1604,1592,3196,1.6,10.9,0,54,8.7,NA
2022-02-24,"Margareten","00:00","23:59",1721,1790,3511,-0.1,14.3,1.2,85,8.1,NA
2022-02-25,"Margareten","00:00","23:59",1358,1320,2678,0.9,5.5,0.2,75,4.1,NA
2022-02-26,"Margareten","00:00","23:59",970,1018,1988,-1.1,4.4,0,80,4.2,NA
2022-02-27,"Margareten","00:00","23:59",691,732,1423,-2.1,6.1,0,14,9.5,NA
2022-02-28,"Margareten","00:00","23:59",1353,1336,2689,-3.3,6.3,0,0,10.6,NA
2022-03-01,"Margareten","00:00","23:59",1368,1430,2798,-4,7.4,0,16,10.7,NA
2022-03-02,"Margareten","00:00","23:59",1376,1408,2784,-3.8,5.8,0,71,4.1,NA
2022-03-03,"Margareten","00:00","23:59",1546,1561,3107,-3.8,9.2,0,14,10.1,NA
2022-03-04,"Margareten","00:00","23:59",1424,1474,2898,-3.7,6.3,0,8,10.8,NA
2022-03-05,"Margareten","00:00","23:59",970,1035,2005,-4.5,5,0,36,7,NA
2022-03-06,"Margareten","00:00","23:59",777,801,1578,-3.5,4.8,0,65,8.2,NA
2022-03-07,"Margareten","00:00","23:59",1416,1507,2923,-3.1,1.6,0,64,3.2,NA
2022-03-08,"Margareten","00:00","23:59",1570,1665,3235,-4.3,7.4,0,25,10.3,NA
2022-03-09,"Margareten","00:00","23:59",1735,1810,3545,-3.9,11.9,0,15,11.3,NA
2022-03-10,"Margareten","00:00","23:59",1856,1914,3770,-2.6,12.3,0,0,11.3,NA
2022-03-11,"Margareten","00:00","23:59",1716,1852,3568,-2.4,10.1,0,13,11,NA
2022-03-12,"Margareten","00:00","23:59",1573,1617,3190,-2.2,12.9,0,66,10.5,NA
2022-03-13,"Margareten","00:00","23:59",1321,1283,2604,-2,15.3,0,0,11.4,NA
2022-03-14,"Margareten","00:00","23:59",2171,2245,4416,1.6,15.1,0,73,10,NA
2022-03-15,"Margareten","00:00","23:59",1922,1887,3809,3.9,11.9,3.3,96,0.2,NA
2022-03-16,"Margareten","00:00","23:59",1938,2004,3942,4.6,10.3,0,81,1.6,NA
2022-03-17,"Margareten","00:00","23:59",2078,2052,4130,3.3,9.2,0,79,0,NA
2022-03-18,"Margareten","00:00","23:59",2092,2132,4224,4.2,11.8,0,100,7.9,NA
2022-03-19,"Margareten","00:00","23:59",1744,1765,3509,1,10.3,0,29,9.9,NA
2022-03-20,"Margareten","00:00","23:59",1510,1453,2963,0.3,14.5,0,31,11.5,NA
2022-03-21,"Margareten","00:00","23:59",2325,2341,4666,-1,14.4,0,33,11,NA
2022-03-22,"Margareten","00:00","23:59",2455,2521,4976,-0.6,16.3,0,0,12,NA
2022-03-23,"Margareten","00:00","23:59",2576,2562,5138,0.8,18.6,0,0,12,NA
2022-03-24,"Margareten","00:00","23:59",2675,2624,5299,2.3,19.4,0,0,12,NA
2022-03-25,"Margareten","00:00","23:59",2521,2547,5068,2.8,18.5,0,0,11.8,NA
2022-03-26,"Margareten","00:00","23:59",2231,2209,4440,3,18.2,0,0,11.7,NA
2022-03-27,"Margareten","00:00","23:59",1750,1679,3429,1.8,19.2,0,0,11.9,NA
2022-03-28,"Margareten","00:00","23:59",2787,2693,5480,3.8,20.4,0,13,11.8,NA
2022-03-29,"Margareten","00:00","23:59",2577,2622,5199,8.5,17.4,0,96,3.7,NA
2022-03-30,"Margareten","00:00","23:59",2070,2020,4090,7.5,11.9,0.7,96,0,NA
2022-03-31,"Margareten","00:00","23:59",1966,1944,3910,6,10.4,12,98,0.1,NA
2022-04-01,"Margareten","00:00","23:59",1192,1197,2389,0.2,6.3,10,94,0,NA
2022-04-02,"Margareten","00:00","23:59",659,646,1305,-1.5,0.3,7.4,94,0,NA
2022-04-03,"Margareten","00:00","23:59",464,429,893,-1.7,2.3,0.1,89,2.7,NA
2022-04-04,"Margareten","00:00","23:59",1849,1850,3699,-3.1,7.4,0.9,40,11.2,NA
2022-04-05,"Margareten","00:00","23:59",1421,1374,2795,2.9,9.6,2.6,96,0,NA
2022-04-06,"Margareten","00:00","23:59",2402,2380,4782,7.5,17.1,0,81,7.4,NA
2022-04-07,"Margareten","00:00","23:59",2033,1931,3964,8.5,15.6,6.7,88,5.6,NA
2022-04-08,"Margareten","00:00","23:59",1397,1406,2803,6.1,15,6.4,91,0.6,NA
2022-04-09,"Margareten","00:00","23:59",1280,1230,2510,1.2,13.2,0,83,6.2,NA
2022-04-10,"Margareten","00:00","23:59",781,754,1535,1.7,8.3,0.1,85,5.3,NA
2022-04-11,"Margareten","00:00","23:59",2143,2168,4311,0.2,14.7,0,80,12,NA
2022-04-12,"Margareten","00:00","23:59",2536,2537,5073,2.9,19.7,0,96,11.6,NA
2022-04-13,"Margareten","00:00","23:59",2534,2550,5084,5.1,21.3,0,90,11.6,NA
2022-04-14,"Margareten","00:00","23:59",2524,2440,4964,8.5,22.7,3.9,75,12.6,NA
2022-04-15,"Margareten","00:00","23:59",1150,1140,2290,8.1,19.2,0,76,6.4,NA
2022-04-16,"Margareten","00:00","23:59",1218,1254,2472,3.1,11.2,0,50,4.1,NA
2022-04-17,"Margareten","00:00","23:59",872,872,1744,0.4,11.8,0,35,13.4,NA
2022-04-18,"Margareten","00:00","23:59",1143,1070,2213,0.7,14.2,0,63,13.5,NA
2022-04-19,"Margareten","00:00","23:59",1942,1895,3837,3.7,15.3,0,78,6,NA
2022-04-20,"Margareten","00:00","23:59",2365,2327,4692,1.3,13.6,0,6,13.5,NA
2022-04-21,"Margareten","00:00","23:59",2316,2336,4652,3.2,16,0,23,11.1,NA
2022-04-22,"Margareten","00:00","23:59",2252,2192,4444,4.6,16.1,0,83,9.4,NA
2022-04-23,"Margareten","00:00","23:59",1647,1643,3290,6.6,14.4,0.1,94,1.5,NA
2022-04-24,"Margareten","00:00","23:59",1012,911,1923,7.7,13,3.9,99,1.1,NA
2022-04-25,"Margareten","00:00","23:59",2137,2097,4234,7.8,16.1,2.4,83,3.8,NA
2022-04-26,"Margareten","00:00","23:59",1809,1778,3587,5.6,11.6,9.3,90,1.4,NA
2022-04-27,"Margareten","00:00","23:59",2586,2484,5070,5,14.1,0,60,6.1,NA
2022-04-28,"Margareten","00:00","23:59",3052,3044,6096,3.5,17.1,0,5,12.9,NA
2022-04-29,"Margareten","00:00","23:59",2933,2947,5880,3.4,18.8,0,64,11.1,NA
2022-04-30,"Margareten","00:00","23:59",1830,1747,3577,6.8,13.2,0.3,99,1.3,NA
2022-05-01,"Margareten","00:00","23:59",1014,971,1985,5.6,12.7,0.7,83,0.8,NA
2022-05-02,"Margareten","00:00","23:59",2762,2770,5532,4.3,17.8,0,85,8,NA
2022-05-03,"Margareten","00:00","23:59",2753,2727,5480,7.8,20.1,4.1,75,7.1,NA
2022-05-04,"Margareten","00:00","23:59",2265,2200,4465,9.8,19.6,6.6,99,5.1,NA
2022-05-05,"Margareten","00:00","23:59",2612,2469,5081,8.3,19.4,7.2,88,7.5,NA
2022-05-06,"Margareten","00:00","23:59",1841,1884,3725,10.3,13.2,1.9,96,0,NA
2022-05-07,"Margareten","00:00","23:59",1381,1388,2769,11.2,15.9,3.7,99,0.5,NA
2022-05-08,"Margareten","00:00","23:59",1314,1202,2516,10.3,17.4,0,99,0.4,NA
2022-05-09,"Margareten","00:00","23:59",3203,3113,6316,8.6,21.8,0,30,12.1,NA
2022-05-10,"Margareten","00:00","23:59",3643,3565,7208,9.3,24.4,0,48,12,NA
2022-05-11,"Margareten","00:00","23:59",3695,3653,7348,14.6,27.4,0,59,14.1,NA
2022-05-12,"Margareten","00:00","23:59",3522,3518,7040,15.6,26.9,2.3,65,10.6,NA
2022-05-13,"Margareten","00:00","23:59",2170,2134,4304,12.4,19.7,43.1,73,4.7,NA
2022-05-14,"Margareten","00:00","23:59",2712,2611,5323,11.2,23.1,0,53,12.1,NA
2022-05-15,"Margareten","00:00","23:59",2531,2350,4881,9.3,24.9,0,44,14.4,NA
2022-05-16,"Margareten","00:00","23:59",2468,2389,4857,12.6,24,10.4,96,6.1,NA
2022-05-17,"Margareten","00:00","23:59",3482,3382,6864,13.1,23.1,0,75,10.4,NA
2022-05-18,"Margareten","00:00","23:59",3810,3692,7502,11.3,24.9,0,31,14.8,NA
2022-05-19,"Margareten","00:00","23:59",3685,3534,7219,10.5,29.5,0.1,68,12.4,NA
2022-05-20,"Margareten","00:00","23:59",3463,3380,6843,17.2,31.9,0.6,75,13.1,NA
2022-05-21,"Margareten","00:00","23:59",2714,2682,5396,13.6,23.4,0,61,14.1,NA
2022-05-22,"Margareten","00:00","23:59",2208,2058,4266,11.6,24.4,0,68,12.3,NA
2022-05-23,"Margareten","00:00","23:59",2609,2556,5165,13.2,26.6,25.1,84,5.5,NA
2022-05-24,"Margareten","00:00","23:59",1621,1602,3223,12.6,15.4,10.5,98,0,NA
2022-05-25,"Margareten","00:00","23:59",2073,2040,4113,12.3,18.6,3.6,80,4.9,NA
2022-05-26,"Margareten","00:00","23:59",2088,1947,4035,10.9,21.3,0,41,11.1,NA
2022-05-27,"Margareten","00:00","23:59",2701,2626,5327,12.1,22.6,0.4,69,8.5,NA
2022-05-28,"Margareten","00:00","23:59",2148,2176,4324,7.6,16.5,0,60,10.7,NA
2022-05-29,"Margareten","00:00","23:59",878,784,1662,5.7,14.8,1.2,73,4.2,NA
2022-05-30,"Margareten","00:00","23:59",2777,2751,5528,4.4,17.6,0,55,10.3,NA
2022-05-31,"Margareten","00:00","23:59",2755,2694,5449,8.2,22.8,0.3,66,7.9,NA
2022-06-01,"Margareten","00:00","23:59",2719,2716,5435,11.9,23.2,0.9,69,7.4,NA
2022-06-02,"Margareten","00:00","23:59",2912,2918,5830,12,22.6,0.3,73,6.9,NA
2022-06-03,"Margareten","00:00","23:59",2376,2285,4661,12.5,27.4,14.1,68,8.1,NA
2022-06-04,"Margareten","00:00","23:59",2137,2037,4174,13.2,26.2,0,53,11.6,NA
2022-06-05,"Margareten","00:00","23:59",931,854,1785,14.5,22.7,11.3,99,3.2,NA
2022-06-06,"Margareten","00:00","23:59",1516,1514,3030,12.5,25,5.3,68,9.5,NA
2022-06-07,"Margareten","00:00","23:59",1372,1380,2752,13.5,18.3,7.2,94,1.5,NA
2022-06-08,"Margareten","00:00","23:59",2493,2426,4919,12.8,23.7,7.2,79,9.3,NA
2022-06-09,"Margareten","00:00","23:59",1661,1594,3255,12,17.3,9.4,99,1.8,NA
2022-06-10,"Margareten","00:00","23:59",2225,2218,4443,11.2,21.4,0,54,10.6,NA
2022-06-11,"Margareten","00:00","23:59",2117,2159,4276,11.2,25,0,6,14.4,NA
2022-06-12,"Margareten","00:00","23:59",1831,1646,3477,14.8,28.5,10.1,3,15.4,NA
2022-06-13,"Margareten","00:00","23:59",2178,2087,4265,13.4,22.9,0,73,9.4,NA
2022-06-14,"Margareten","00:00","23:59",2806,2796,5602,11,23.9,0,31,15,NA
2022-06-15,"Margareten","00:00","23:59",2754,2744,5498,13.4,28.8,0,31,14.3,NA
2022-06-16,"Margareten","00:00","23:59",1450,1355,2805,17.2,28.7,0.1,44,11.8,NA
2022-06-17,"Margareten","00:00","23:59",2365,2306,4671,13.8,26.3,0,70,14.9,NA
2022-06-18,"Margareten","00:00","23:59",2032,2005,4037,14.5,31.9,0,21,14.5,NA
2022-06-19,"Margareten","00:00","23:59",1696,1651,3347,19.4,35.1,0.2,31,14.8,NA
2022-06-20,"Margareten","00:00","23:59",2826,2647,5473,17.3,30.7,0,58,10.7,NA
2022-06-21,"Margareten","00:00","23:59",3091,3072,6163,14.2,25.9,1.7,81,7.7,NA
2022-06-22,"Margareten","00:00","23:59",2379,2317,4696,16.6,23.1,0,98,0.9,NA
2022-06-23,"Margareten","00:00","23:59",3143,2977,6120,18,28.9,1.9,54,13.3,NA
2022-06-24,"Margareten","00:00","23:59",1963,1923,3886,14.4,25.5,17.6,96,3,NA
2022-06-25,"Margareten","00:00","23:59",2393,2378,4771,14.4,25.4,0,53,10.2,NA
2022-06-26,"Margareten","00:00","23:59",1993,1846,3839,17.4,29.1,0,28,13.7,NA
2022-06-27,"Margareten","00:00","23:59",2748,2725,5473,16.6,30.1,16.9,53,11.6,NA
2022-06-28,"Margareten","00:00","23:59",2498,2409,4907,16.2,21.8,1.7,93,2.3,NA
2022-06-29,"Margareten","00:00","23:59",2525,2512,5037,16.8,25.3,0,81,5.2,NA
2022-06-30,"Margareten","00:00","23:59",2922,2881,5803,16.2,29.2,0.2,36,10.9,NA
2022-07-01,"Margareten","00:00","23:59",1724,1654,3378,11.5,18.9,3.1,76,1.8,NA
2022-07-02,"Margareten","00:00","23:59",2273,2293,4566,10.3,24.6,0,0,15.7,NA
2022-07-03,"Margareten","00:00","23:59",1942,1725,3667,14.4,30.8,0.4,25,15.2,NA
2022-07-04,"Margareten","00:00","23:59",2219,2112,4331,17.2,27.2,12.5,93,5.8,NA
2022-07-05,"Margareten","00:00","23:59",3084,3003,6087,16.2,26.6,0,45,11.3,NA
2022-07-06,"Margareten","00:00","23:59",3108,3102,6210,15,25.5,0,41,13.7,NA
2022-07-07,"Margareten","00:00","23:59",2108,2001,4109,14.1,19.3,4.3,99,0.3,NA
2022-07-08,"Margareten","00:00","23:59",2528,2512,5040,12.3,19.5,0,56,9.4,NA
2022-07-09,"Margareten","00:00","23:59",2018,1931,3949,12.8,24.2,0.7,93,5.1,NA
